,Date,Temperature (Min),Temperature (Max),Pressure,Direction of Wind,Velocity of Wind,Humidity,Carbon Monoxide,UV Rays,Intensity of Light,Clouds,Rainfall
11278,2000-11-17,20.0,35.0,961.0,NorthWest,57.013770464813504,75.0,0.8384656599025999,1.6298915736530948,23449.0,Nimbostratus,0.1412264633361927
11279,2000-11-18,19.0,36.0,889.0,SouthEast,50.26432626793956,86.0,0.9268154731729088,1.5650399925433516,23556.0,Cirrocumulus,0.13729709157239736
11280,2000-11-19,19.0,34.0,883.0,NorthWest,50.298169367385874,95.0,0.9247640404545656,1.6122014828623024,22844.0,Stratus,0.13777008274645855
11281,2000-11-20,18.0,35.0,961.0,NorthWest,56.46178051650003,100.0,0.9137725732042291,1.5446341080278774,22572.0,Stratocumulus,0.14242322205460609
11282,2000-11-21,20.0,35.0,926.0,NorthWest,56.47624306668533,78.0,0.8494084773221529,1.4649984830037084,23279.0,Contrails,0.14682828008282237
11283,2000-11-22,20.0,34.0,962.0,NorthWest,52.9135696756928,92.0,0.9370944215239403,1.5887412779248613,22779.0,Cumulus: Fluffy,0.13760136016988797
11284,2000-11-23,19.0,35.0,937.0,SouthEast,53.95920673657995,95.0,0.7942793460303704,1.5045784830605777,23547.0,Stratocumulus,0.1328603452214938
11285,2000-11-24,19.0,36.0,899.0,NorthEast,59.42617587119315,85.0,0.8043690591704904,1.5274339539467194,22488.0,Cumulonimbus,0.1322934662478936
11286,2000-11-25,19.0,34.0,968.0,SouthWest,54.73769013517356,98.0,0.8870259566680917,1.6030877872798242,23184.0,Contrails,0.14609557230215586
11287,2000-11-26,19.0,37.0,996.0,SouthEast,59.47506935513046,81.0,0.7917000084024945,1.5183814506882194,23040.0,Cirrus,0.14128557318498022
11288,2000-11-27,20.0,35.0,942.0,NorthEast,51.497971131516195,93.0,0.8006621272697414,1.4521038945378493,22661.0,Contrails,0.13762740465398496
11289,2000-11-28,20.0,36.0,890.0,SouthEast,50.453907989487746,96.0,0.9890112243513262,1.420547227878773,23576.0,Contrails,0.14968535760786014
11290,2000-11-29,20.0,36.0,971.0,SouthWest,50.374962434148976,98.0,0.9866025194656243,1.5415288367705886,23154.0,Altostratus,0.1370814340960035
11291,2000-11-30,18.0,36.0,908.0,SouthEast,57.99339940953172,98.0,0.9063305143362804,1.5856156478156072,23666.0,Cirrus,0.14540314024694562
11292,2000-12-01,20.0,35.0,889.0,SouthWest,50.0288314246163,91.0,0.8954725645013508,1.6126065117338075,23591.0,Cumulus: Fluffy,0.1381078055600589
11293,2000-12-02,20.0,35.0,903.0,SouthWest,55.03082458245014,91.0,0.9153255238334902,1.455105015762092,23615.0,Stratocumulus,0.14834830771502272
11294,2000-12-03,20.0,36.0,924.0,SouthEast,53.72498184750796,94.0,0.9055748710924487,1.6009188051225027,23529.0,Nimbostratus,0.14897012328286213
11295,2000-12-04,20.0,35.0,895.0,NorthWest,58.12027950724677,81.0,0.8872188811787208,1.5101030379390643,22326.0,Cumulus: Fluffy,0.1443902028801931
11296,2000-12-05,19.0,37.0,991.0,NorthWest,56.479985720848745,97.0,0.797520853741447,1.5279273280981516,23584.0,Lenticular Clouds,0.14536290009257752
11297,2000-12-06,20.0,35.0,956.0,NorthWest,50.00561742453021,82.0,0.8194997374877353,1.6248084164291208,23468.0,Altocumulus,0.1416798373277912
11298,2000-12-07,20.0,35.0,924.0,SouthEast,56.250325462707636,84.0,0.9198310518189149,1.4464575244806672,23519.0,Cirrocumulus,0.14152915426158702
11299,2000-12-08,19.0,36.0,937.0,SouthWest,49.37327722694304,97.0,0.9443842833417195,1.6269479887071956,22698.0,Cirrostratus,0.14709906502121436
11300,2000-12-09,20.0,36.0,981.0,NorthEast,55.57724674360019,95.0,0.8770312831772717,1.5776176250365053,22626.0,Cirrus,0.14951984411750358
11301,2000-12-10,18.0,35.0,914.0,SouthWest,53.800289128263586,90.0,0.7996181743464638,1.5293644300778855,22451.0,Altostratus,0.14199917541516135
11302,2000-12-11,20.0,35.0,901.0,SouthEast,54.192000650454375,94.0,0.9739279315613348,1.6178917516738118,23076.0,Cirrus,0.1418914697277605
11303,2000-12-12,19.0,37.0,967.0,SouthWest,59.58431072277573,88.0,0.8562937944907875,1.5607504251693936,22750.0,Cirrostratus,0.14491634971400696
11304,2000-12-13,20.0,37.0,886.0,SouthWest,50.0495363263772,83.0,0.7780117407071614,1.614122063749509,23156.0,Lenticular Clouds,0.1490642875080776
11305,2000-12-14,19.0,35.0,913.0,SouthEast,58.20330834007796,95.0,0.7917791851334111,1.5968128482465853,22982.0,Mammatus Clouds,0.15014284213457227
11306,2000-12-15,20.0,36.0,946.0,SouthWest,55.457783480575436,83.0,0.7832038283959261,1.4378744338532001,23433.0,Contrails,0.15101046230568096
11307,2000-12-16,19.0,35.0,928.0,SouthWest,52.766090867652494,79.0,0.9938602464158555,1.5686718270473656,23467.0,Altocumulus,0.15035409373277298
11308,2000-12-17,18.0,36.0,884.0,NorthEast,55.052212974419746,99.0,0.8074680140139735,1.5848217277947922,23044.0,Stratocumulus,0.15099949385240583
11309,2000-12-18,20.0,34.0,985.0,NorthWest,59.107564374965364,100.0,0.8166362033006547,1.4977743212392112,23038.0,Stratus,0.13907278503743412
11310,2000-12-19,18.0,35.0,904.0,SouthEast,53.17779136640493,76.0,0.9925092751476854,1.5301470621661772,23515.0,Stratocumulus,0.1406113114018524
11311,2000-12-20,20.0,34.0,917.0,NorthEast,56.39756182557161,88.0,0.8984925394460505,1.458661769082241,23532.0,Nimbostratus,0.14751458919741448
11312,2000-12-21,19.0,36.0,887.0,SouthWest,51.27455686618502,86.0,0.8430864026908188,1.4480305465923673,23405.0,Altocumulus,0.15646614760001162
11313,2000-12-22,20.0,35.0,893.0,SouthWest,50.31735887278493,81.0,0.9792109293637694,1.4209714765170576,22951.0,Stratus,0.14758923907029775
11314,2000-12-23,20.0,35.0,885.0,NorthEast,56.449976713809285,89.0,0.8292834131168232,1.5091336047864854,22974.0,Lenticular Clouds,0.15232925346205187
11315,2000-12-24,19.0,35.0,907.0,SouthWest,54.87054191318236,93.0,0.8979471093009719,1.488346885602234,23505.0,Cirrocumulus,0.1485558677814262
11316,2000-12-25,19.0,36.0,977.0,NorthEast,57.942734386155294,89.0,0.9921137662481939,1.5813501533680625,22464.0,Cirrostratus,0.14666800137290115
11317,2000-12-26,20.0,37.0,957.0,SouthWest,55.469791481891626,80.0,0.8395949470794897,1.593105291123251,22485.0,Nimbostratus,0.14144834592079367
11318,2000-12-27,19.0,35.0,993.0,SouthEast,59.36928230049998,97.0,0.8124073138458985,1.541297130777877,22856.0,Cumulus: Fluffy,0.1442857327975368
11319,2000-12-28,19.0,36.0,904.0,SouthWest,51.375256381504414,95.0,0.9802640397826614,1.5891010575400493,23135.0,Stratus,0.13862419389409578
11320,2000-12-29,19.0,36.0,1000.0,NorthWest,54.50910342640223,91.0,0.9880168538569364,1.4171330164931957,22427.0,Altostratus,0.14709401925123827
11321,2000-12-30,20.0,35.0,969.0,NorthEast,53.87882918296018,94.0,0.9593763823175999,1.5875786201981452,23355.0,Altocumulus,0.14760917136349067
11322,2000-12-31,20.0,37.0,922.0,SouthWest,51.676545116635914,99.0,0.8961456783450412,1.6037532328672968,23272.0,Cirrostratus,0.13733320629215973
11323,2001-01-01,20.0,36.0,904.0,SouthEast,53.733999739149205,94.0,0.992759441541683,1.4217619225309182,22648.0,Nimbostratus,0.1421040827782963
11324,2001-01-02,20.0,36.0,887.0,NorthWest,51.602417549308086,92.0,0.9438526948991922,1.4434136742542174,22481.0,Stratus,0.15426392759856639
11325,2001-01-03,19.0,35.0,918.0,NorthEast,49.76011044278924,91.0,0.8291596223567974,1.6000949964905544,23649.0,Cirrocumulus,0.14455874000415067
11326,2001-01-04,20.0,34.0,932.0,SouthEast,49.95849235861859,86.0,0.9734834273264185,1.4094411288124167,22530.0,Cirrostratus,0.14995141581110094
11327,2001-01-05,20.0,34.0,891.0,SouthWest,56.017857604829715,80.0,0.9208371230004584,1.5563284606373966,23646.0,Nimbostratus,0.1498377963704942
11328,2001-01-06,20.0,36.0,963.0,NorthWest,52.13753235919154,97.0,0.8732187508634217,1.5772011818371412,23786.0,Cumulonimbus,0.14753004079968146
11329,2001-01-07,20.0,35.0,958.0,SouthEast,53.497812024756946,92.0,0.8797506568132978,1.546013089688259,23590.0,Stratus,0.14416713542641613
11330,2001-01-08,19.0,36.0,956.0,NorthEast,58.380934034305625,91.0,0.9664133519741859,1.4518508842526336,23112.0,Cumulonimbus,0.15691260162565632
11331,2001-01-09,20.0,36.0,980.0,SouthEast,50.5829856993039,82.0,0.7803370011685149,1.5089054981211933,22618.0,Stratocumulus,0.14346246211446081
11332,2001-01-10,19.0,36.0,965.0,NorthEast,51.35959335891791,99.0,0.9572491335526525,1.5034883777350367,23679.0,Mammatus Clouds,0.14789197422590378
11333,2001-01-11,19.0,37.0,889.0,NorthWest,51.04291313746212,94.0,0.9467493167937999,1.4689418829460075,23666.0,Nimbostratus,0.14667879212471435
11334,2001-01-12,20.0,36.0,908.0,NorthEast,57.46603431581803,82.0,0.7761659487289232,1.5492165551248749,23146.0,Cirrostratus,0.14649483662710078
11335,2001-01-13,19.0,37.0,958.0,NorthWest,57.11666594184105,80.0,0.9627838908071011,1.5147468483801707,22710.0,Cumulus: Fluffy,0.15131968648354865
11336,2001-01-14,18.0,37.0,904.0,NorthEast,59.818354550031025,81.0,0.9151256038956062,1.4508472869020446,23280.0,Cumulus: Fluffy,0.14836871957041842
11337,2001-01-15,18.0,37.0,952.0,SouthWest,50.13914835282869,93.0,0.9437869382266124,1.3979969745993268,23097.0,Mammatus Clouds,0.15418163888903272
11338,2001-01-16,20.0,35.0,971.0,NorthEast,51.26574306654967,98.0,0.8716047801645023,1.523243056478348,22717.0,Nimbostratus,0.14809767875451357
11339,2001-01-17,19.0,36.0,894.0,SouthEast,55.74421091898864,88.0,0.7789198720858803,1.533245785941682,23388.0,Cumulonimbus,0.14885697226029412
11340,2001-01-18,20.0,35.0,879.0,SouthEast,56.00194935114669,82.0,0.945579656940967,1.4273090689089893,23406.0,Lenticular Clouds,0.15212367033717042
11341,2001-01-19,19.0,35.0,902.0,SouthEast,50.61108722144245,89.0,0.8321418962337048,1.4139387982384939,22566.0,Cirrus,0.14011446060184762
11342,2001-01-20,19.0,35.0,970.0,SouthWest,54.61320069065681,92.0,0.9941874116334734,1.4928118314268521,23600.0,Stratocumulus,0.14930335018066634
11343,2001-01-21,20.0,35.0,896.0,NorthWest,53.03203338195262,80.0,0.8906532177054091,1.4189168753113028,22827.0,Lenticular Clouds,0.144538382541128
11344,2001-01-22,20.0,34.0,915.0,SouthEast,50.108218089623406,93.0,0.982916320076176,1.510487326376884,22486.0,Altocumulus,0.1490652320484668
11345,2001-01-23,19.0,36.0,895.0,SouthEast,49.859460276789754,89.0,0.8411569972062629,1.497781137225299,22588.0,Altocumulus,0.1391468578146085
11346,2001-01-24,20.0,35.0,985.0,NorthEast,59.2461033224353,82.0,0.9705814298812292,1.4570650404753174,23486.0,Lenticular Clouds,0.15347003380292712
11347,2001-01-25,20.0,35.0,987.0,SouthEast,59.133742621059625,82.0,0.9065768470285972,1.5613641771704025,23194.0,Cumulonimbus,0.14384493760297018
11348,2001-01-26,20.0,36.0,985.0,NorthEast,56.90121548342927,87.0,0.8708728935080915,1.4093185644720487,22900.0,Stratus,0.14614970661275248
11349,2001-01-27,19.0,36.0,929.0,SouthEast,52.31968772255095,82.0,0.8941997414972007,1.486623494904668,23780.0,Stratus,0.15580349169243576
11350,2001-01-28,20.0,34.0,926.0,SouthWest,57.85998603534098,100.0,0.8017001532903836,1.4200435691068307,23187.0,Cumulonimbus,0.15250414163098194
11351,2001-01-29,18.0,35.0,933.0,SouthWest,54.08643514546416,83.0,0.8566703404674499,1.5331128847095874,23077.0,Mammatus Clouds,0.15028649884686093
11352,2001-01-30,18.0,34.0,988.0,SouthEast,53.439599458775945,97.0,0.8067808005351388,1.557691428050713,23801.0,Altocumulus,0.1504669816336583
11353,2001-01-31,20.0,36.0,919.0,SouthEast,50.67634988081462,93.0,0.7969963724015721,1.4199321435801997,23211.0,Cirrus,0.14311395788201967
11354,2001-02-01,19.0,34.0,899.0,SouthEast,52.02039609424329,87.0,0.9457626607073634,1.424248767347735,23188.0,Contrails,0.15006300046214122
11355,2001-02-02,19.0,36.0,989.0,SouthWest,51.77343070495609,90.0,0.7879042362314866,1.4461572838607228,22957.0,Cirrocumulus,0.15495228913572118
11356,2001-02-03,20.0,36.0,882.0,NorthEast,55.19975011376754,86.0,0.8332055627685766,1.5046600103945744,23231.0,Cirrus,0.14892592086176987
11357,2001-02-04,20.0,34.0,882.0,SouthWest,52.05318664963669,100.0,0.7780687960841192,1.599683715824523,23581.0,Cirrostratus,0.15156205824294952
11358,2001-02-05,20.0,36.0,966.0,NorthEast,50.97729638083207,85.0,0.7868442087135216,1.5012004137946955,23024.0,Altocumulus,0.1597295576874541
11359,2001-02-06,19.0,34.0,987.0,NorthWest,49.90518063475967,95.0,0.811675362351439,1.3859266999241344,23569.0,Lenticular Clouds,0.15370239576023276
11360,2001-02-07,19.0,35.0,890.0,SouthWest,59.98755061689017,92.0,0.7912956921292925,1.4984947078093986,23833.0,Contrails,0.15598193190362938
11361,2001-02-08,18.0,36.0,978.0,NorthEast,56.433732303837985,75.0,0.891488277658621,1.5637055791619283,23307.0,Cirrocumulus,0.1438129726763742
11362,2001-02-09,19.0,34.0,995.0,SouthEast,58.52718383469993,78.0,0.978544786683981,1.4221751627474768,22739.0,Cumulus: Fluffy,0.15162063815299168
11363,2001-02-10,18.0,35.0,976.0,NorthEast,50.91875599851554,93.0,0.8891282676688176,1.585369232521678,23524.0,Nimbostratus,0.14123683380954768
11364,2001-02-11,19.0,36.0,903.0,SouthWest,53.44931889881241,77.0,0.7916813061812135,1.5037478987160087,23227.0,Cumulonimbus,0.1421705050114589
11365,2001-02-12,18.0,34.0,968.0,SouthWest,58.955134464061146,94.0,0.8985906011229153,1.525230218362245,23540.0,Cumulus: Fluffy,0.15149499774125647
11366,2001-02-13,20.0,37.0,993.0,NorthWest,55.78757855329311,93.0,0.7935033211788427,1.5522985645345206,22409.0,Cirrostratus,0.1561968229330941
11367,2001-02-14,18.0,35.0,999.0,NorthWest,59.449134507024155,84.0,0.7806524065214399,1.548438840319162,23689.0,Cumulonimbus,0.1568083894136887
11368,2001-02-15,19.0,35.0,900.0,NorthEast,49.97386086779123,100.0,0.9531240128943267,1.4699661299092572,23459.0,Cirrostratus,0.15531365518852952
11369,2001-02-16,20.0,35.0,891.0,NorthWest,52.4275538595992,92.0,0.8621993259953779,1.5412237854759359,23531.0,Cirrocumulus,0.15098662207382554
11370,2001-02-17,20.0,36.0,880.0,NorthEast,58.1581724047505,87.0,0.8067963676625663,1.4018942733690998,22744.0,Mammatus Clouds,0.15597937243488194
11371,2001-02-18,19.0,36.0,881.0,NorthEast,55.91405155671771,81.0,0.8475879836098662,1.5734388682031168,23378.0,Cumulus: Fluffy,0.15733441819150987
11372,2001-02-19,20.0,35.0,986.0,NorthWest,56.594334020982444,97.0,0.9043322817173538,1.4389515974532807,22838.0,Cumulus: Fluffy,0.14793554496554218
11373,2001-02-20,19.0,34.0,946.0,SouthWest,51.03979128488685,76.0,0.7958064075356417,1.3824586776015217,23788.0,Altocumulus,0.14503831974856093
11374,2001-02-21,20.0,35.0,897.0,NorthWest,53.84031939049427,88.0,0.7959464157029692,1.3860894618855042,22893.0,Cirrostratus,0.15479621567392218
11375,2001-02-22,20.0,34.0,916.0,NorthWest,55.116636070038886,81.0,0.9915231542834992,1.547515518311222,23570.0,Lenticular Clouds,0.14629117522459717
11376,2001-02-23,19.0,36.0,978.0,NorthWest,51.16383363732231,99.0,0.8719512670629149,1.376163539101671,23827.0,Stratocumulus,0.14986534120975042
11377,2001-02-24,19.0,37.0,996.0,SouthEast,57.217153822462336,86.0,0.7977969908971679,1.4519773868782098,23645.0,Nimbostratus,0.1472049729906332
11378,2001-02-25,19.0,36.0,882.0,NorthWest,51.34477582815902,86.0,0.9706621946376127,1.566158256554167,23806.0,Altocumulus,0.15632599219405027
11379,2001-02-26,20.0,34.0,991.0,NorthWest,58.72448251732644,99.0,0.8420743575501037,1.49393644902455,23173.0,Altocumulus,0.1490580353917361
11380,2001-02-27,19.0,36.0,916.0,NorthWest,57.183715395546876,82.0,0.7827547704020865,1.562737900445287,22505.0,Nimbostratus,0.15518201549861863
11381,2001-02-28,19.0,34.0,950.0,SouthEast,59.99677737144267,76.0,0.8672213498888448,1.543086206038918,22892.0,Cirrus,0.157597708286991
11382,2001-03-01,20.0,37.0,897.0,SouthEast,51.29858434716043,80.0,0.9583669754443306,1.5496048712246917,23454.0,Cumulonimbus,0.1463339184302554
11383,2001-03-02,18.0,36.0,907.0,SouthWest,52.354821138192236,90.0,0.7978460105301491,1.4666812481060014,23546.0,Nimbostratus,0.1487635350628615
11384,2001-03-03,19.0,35.0,890.0,SouthEast,54.426194265219294,83.0,0.9795393588198439,1.4790586582563205,23054.0,Altostratus,0.15061251509793946
11385,2001-03-04,20.0,34.0,907.0,NorthWest,55.64036680806751,96.0,0.9253111962998322,1.5198415082715921,22948.0,Stratus,0.15788942659815813
11386,2001-03-05,20.0,36.0,995.0,SouthEast,56.84520788517078,83.0,0.7794268776804228,1.4311762782817707,23231.0,Altocumulus,0.1573987444977991
11387,2001-03-06,20.0,37.0,903.0,NorthEast,50.689768701408035,81.0,0.9888863789520379,1.5128169480054066,23118.0,Mammatus Clouds,0.1510674095427206
11388,2001-03-07,18.0,34.0,967.0,SouthWest,59.81157609028693,80.0,0.9547283014344927,1.5791988405176742,23092.0,Contrails,0.14812382689176698
11389,2001-03-08,19.0,36.0,913.0,NorthEast,58.05073328055454,99.0,0.8504117718418236,1.3819339460922566,23092.0,Altocumulus,0.16202993601722265
11390,2001-03-09,20.0,36.0,970.0,NorthEast,51.35441039845637,97.0,0.7812231320433697,1.458431384367337,22474.0,Stratocumulus,0.15399738156134482
11391,2001-03-10,20.0,34.0,911.0,NorthEast,55.60192584043729,98.0,0.7860760067920637,1.4431358383043524,23506.0,Cumulonimbus,0.15166065283541474
11392,2001-03-11,20.0,36.0,975.0,NorthWest,52.97003792031688,100.0,0.936203799512123,1.4041953594700978,23779.0,Altocumulus,0.14702505322381135
11393,2001-03-12,20.0,36.0,996.0,NorthEast,52.431936608626614,82.0,0.9329737796031378,1.5008308720191854,23446.0,Cirrus,0.1553965871307473
11394,2001-03-13,19.0,35.0,953.0,NorthWest,59.557859823825034,78.0,0.8585376351745136,1.4213750100672649,23917.0,Mammatus Clouds,0.1533183700907411
11395,2001-03-14,19.0,35.0,976.0,SouthWest,51.9916407057253,79.0,0.9228137881815429,1.3713341874109863,22872.0,Stratocumulus,0.15049425336093836
11396,2001-03-15,20.0,37.0,889.0,NorthWest,58.67189884180879,95.0,0.9576469332948382,1.5825258966305185,23795.0,Altocumulus,0.15431030942535867
11397,2001-03-16,19.0,36.0,962.0,SouthWest,52.21447851875645,77.0,0.997869174392873,1.4377755523891,22469.0,Altocumulus,0.14439450002070292
11398,2001-03-17,19.0,34.0,922.0,SouthEast,51.72630949224093,97.0,0.8533914907830608,1.4687067771109357,23264.0,Mammatus Clouds,0.15341702882020153
11399,2001-03-18,20.0,36.0,965.0,NorthWest,56.73655640298237,79.0,0.8231747865739001,1.5271848719319534,22639.0,Altocumulus,0.1554915262000998
11400,2001-03-19,20.0,36.0,882.0,NorthWest,55.67516134292736,77.0,0.913631729277349,1.3666184138553479,23933.0,Lenticular Clouds,0.15250886291333962
11401,2001-03-20,19.0,35.0,927.0,NorthEast,51.20235895278716,99.0,0.9327896836622436,1.3944893124017186,23749.0,Altostratus,0.16007805915633605
11402,2001-03-21,20.0,34.0,892.0,NorthWest,57.30677711926143,91.0,0.9664127960577112,1.3929221998153296,22506.0,Cirrus,0.16589972459805563
11403,2001-03-22,19.0,36.0,938.0,NorthWest,55.74908539467309,89.0,0.9683317891246886,1.5218368384552199,22831.0,Lenticular Clouds,0.15552241187166232
11404,2001-03-23,20.0,35.0,936.0,NorthWest,54.830644669996694,94.0,0.9227430326752193,1.3643056653327674,23787.0,Cirrostratus,0.16006625636713764
11405,2001-03-24,19.0,35.0,897.0,NorthWest,53.74621123596884,95.0,0.9991039236549917,1.4059497816629118,23883.0,Lenticular Clouds,0.15969087793739328
11406,2001-03-25,20.0,37.0,887.0,NorthWest,53.64758417012331,90.0,0.8448330141488457,1.4707062117926784,22954.0,Nimbostratus,0.16315824287270642
11407,2001-03-26,20.0,34.0,916.0,NorthWest,50.692125483988896,91.0,0.894120716230343,1.4487859152522153,23918.0,Cumulonimbus,0.16074302555694295
11408,2001-03-27,19.0,35.0,932.0,NorthEast,52.759505488246155,99.0,0.9005354875635786,1.3848290645682801,23749.0,Stratocumulus,0.15805180198122912
11409,2001-03-28,19.0,35.0,991.0,SouthEast,58.78262223055322,84.0,0.8903606278756928,1.3783754893322873,23002.0,Cirrocumulus,0.15816577498661466
11410,2001-03-29,19.0,35.0,909.0,NorthWest,55.7001662474154,79.0,0.7917241319661416,1.4549611953017014,22993.0,Nimbostratus,0.15812754905157153
11411,2001-03-30,20.0,34.0,981.0,NorthWest,51.01945356168559,91.0,0.8250154114973896,1.3770154077261394,22533.0,Altocumulus,0.15963587277025532
11412,2001-03-31,20.0,34.0,999.0,SouthWest,50.77845864523077,96.0,0.86812991461499,1.501723471536035,22786.0,Cumulonimbus,0.14831323398669283
11413,2001-04-01,19.0,37.0,888.0,NorthWest,56.949489933542246,77.0,0.7975331050001979,1.5060536855569575,23320.0,Cumulonimbus,0.1651432516705556
11414,2001-04-02,18.0,35.0,925.0,SouthEast,56.51088696485107,99.0,0.8935718316587533,1.5169699671889783,22673.0,Cirrostratus,0.1578109903331625
11415,2001-04-03,19.0,37.0,969.0,SouthEast,52.83077939809868,100.0,0.8431619801897366,1.4573011112045011,22754.0,Cirrus,0.15814961199629277
11416,2001-04-04,20.0,36.0,977.0,NorthEast,59.388733116349606,76.0,0.7839307849452651,1.4335332223774175,22563.0,Contrails,0.15202806285123788
11417,2001-04-05,19.0,37.0,934.0,NorthEast,54.97503992975837,76.0,0.9200509069266535,1.417653328441979,23990.0,Cirrostratus,0.15220605911475416
11418,2001-04-06,19.0,36.0,941.0,NorthWest,55.9168117029721,96.0,0.8864485101008855,1.4604399987375065,23288.0,Altostratus,0.1565112121639382
11419,2001-04-07,19.0,36.0,976.0,SouthEast,50.710659383377696,90.0,0.9122314646882874,1.4280759055224288,23811.0,Mammatus Clouds,0.1534698065608625
11420,2001-04-08,19.0,34.0,947.0,NorthEast,60.08079541232079,97.0,0.9752505802279394,1.4838024190822048,22940.0,Lenticular Clouds,0.15123128833356875
11421,2001-04-09,19.0,34.0,990.0,SouthWest,59.97419886637178,91.0,0.7984341798918488,1.4542422723520838,23347.0,Mammatus Clouds,0.15922486518429363
11422,2001-04-10,20.0,34.0,896.0,SouthEast,55.31898665784807,98.0,0.8752950619183213,1.4066177879959674,23940.0,Stratocumulus,0.16095717274081234
11423,2001-04-11,19.0,35.0,913.0,SouthWest,55.87612936420182,95.0,0.9741140254089942,1.4454769928041178,23127.0,Altocumulus,0.15718600396765864
11424,2001-04-12,18.0,37.0,972.0,NorthEast,57.18947080767949,91.0,0.9346159406493263,1.5487266943205986,23962.0,Cumulus: Fluffy,0.16360242416154075
11425,2001-04-13,19.0,34.0,893.0,NorthWest,59.902581409541455,82.0,0.8371807451438105,1.4839497322166306,23088.0,Stratocumulus,0.1549237190828369
11426,2001-04-14,19.0,36.0,889.0,SouthWest,58.350218233562806,95.0,0.9516508853776232,1.5522158337291305,22911.0,Cumulonimbus,0.15063800043064363
11427,2001-04-15,19.0,34.0,894.0,NorthEast,57.41260726861719,83.0,0.8351241287568848,1.3849908653389376,23502.0,Lenticular Clouds,0.15863841561998557
11428,2001-04-16,20.0,36.0,885.0,NorthWest,58.78030447990686,78.0,0.8146078302529527,1.5469813490415272,23950.0,Nimbostratus,0.1595273540454911
11429,2001-04-17,20.0,36.0,984.0,SouthWest,60.79777528634795,76.0,0.9992002755755776,1.5015290461352107,23951.0,Mammatus Clouds,0.14644143154440156
11430,2001-04-18,19.0,34.0,894.0,NorthWest,57.01331621039007,81.0,0.7865906360274664,1.4197367897966842,22794.0,Altostratus,0.16785871930852664
11431,2001-04-19,20.0,35.0,982.0,NorthEast,56.37771414441075,100.0,0.8341118135812835,1.487167721030706,23889.0,Contrails,0.16613977842947397
11432,2001-04-20,19.0,36.0,975.0,NorthWest,51.21553933727643,95.0,0.8773301000388074,1.406686598222908,23627.0,Cirrus,0.1533801557723409
11433,2001-04-21,19.0,37.0,997.0,NorthEast,60.14364503365608,84.0,0.909070490468149,1.5015606635528516,23182.0,Mammatus Clouds,0.15616033526631165
11434,2001-04-22,20.0,36.0,951.0,NorthWest,52.87123287905386,89.0,0.7797803341120251,1.3555528703434592,22894.0,Altocumulus,0.16239013465921837
11435,2001-04-23,18.0,37.0,883.0,SouthWest,53.4900095852463,79.0,0.9559860438947815,1.407421626626688,23663.0,Cirrocumulus,0.1562878379675773
11436,2001-04-24,19.0,35.0,963.0,NorthWest,51.164989833790834,91.0,0.8313802887998819,1.3670135184073768,23665.0,Stratocumulus,0.15626416413172192
11437,2001-04-25,20.0,36.0,901.0,NorthWest,53.898343000743296,89.0,0.8979604765767873,1.3502319069092386,22780.0,Stratocumulus,0.1513821013778445
11438,2001-04-26,19.0,36.0,962.0,NorthEast,52.189634011017255,100.0,0.9610567297104718,1.5164354437524896,22878.0,Cumulus: Fluffy,0.1569623246778875
11439,2001-04-27,19.0,35.0,962.0,SouthWest,55.266621493427344,85.0,0.9577619960006907,1.3699669182288117,22677.0,Cirrocumulus,0.1583979027349133
11440,2001-04-28,19.0,36.0,984.0,NorthWest,60.26379294188495,93.0,0.7830156997324892,1.5589855765537122,23948.0,Cirrus,0.15790293316746332
11441,2001-04-29,19.0,34.0,905.0,SouthEast,60.949860695867294,77.0,0.9863249468184274,1.4381222488188672,23559.0,Contrails,0.16897673907591262
11442,2001-04-30,19.0,35.0,967.0,NorthWest,57.98386439487781,97.0,0.8060536554727986,1.4533636004026933,23191.0,Stratus,0.15228431406118167
11443,2001-05-01,20.0,37.0,903.0,NorthEast,51.06150642928842,95.0,0.7968416593298888,1.3782990555699213,23206.0,Altostratus,0.1529439733815953
11444,2001-05-02,19.0,34.0,980.0,NorthWest,54.8029036913654,94.0,0.9465509938330064,1.5415644642354245,22568.0,Cirrus,0.15016011919211597
11445,2001-05-03,19.0,34.0,952.0,NorthWest,55.32491262287756,76.0,0.9879806533263011,1.5566552458016525,23331.0,Mammatus Clouds,0.1539443198857209
11446,2001-05-04,19.0,34.0,913.0,SouthEast,57.15409111951701,96.0,0.9254092384896282,1.4899291388770868,22669.0,Nimbostratus,0.16378885468672288
11447,2001-05-05,20.0,37.0,897.0,NorthWest,56.14466979060223,86.0,0.9382351008903244,1.4181160445042744,22670.0,Lenticular Clouds,0.16003358634567055
11448,2001-05-06,20.0,36.0,952.0,SouthWest,51.258869407321015,89.0,0.9322288805718913,1.4794526348601686,23254.0,Cirrus,0.152039623378549
11449,2001-05-07,20.0,35.0,913.0,SouthWest,54.55487345445298,85.0,0.8039698905799725,1.545716978490508,23568.0,Cumulus: Fluffy,0.15814127141652717
11450,2001-05-08,19.0,35.0,974.0,NorthEast,60.50753808368183,77.0,0.9530221824730257,1.3637162948461348,24062.0,Cirrostratus,0.15155322806838567
11451,2001-05-09,20.0,34.0,947.0,SouthWest,50.96328234210974,79.0,0.949864661709208,1.4381262927096878,23089.0,Altocumulus,0.15602862740171328
